"order_id","customer_id","customer_email","customer_name","status","currency","payment_method","payment_method_title","date_created","date_paid","date_completed","order_total","order_subtotal","order_tax_total","order_shipping_total","order_discount_total","billing_first_name","billing_last_name","billing_email","billing_address_1","billing_address_2","billing_city","billing_state","billing_postcode","billing_country","billing_phone","shipping_first_name","shipping_last_name","shipping_email","shipping_address_1","shipping_address_2","shipping_city","shipping_state","shipping_postcode","shipping_country","shipping_phone","item_product_id","item_variant_id","item_title","item_quantity","item_price","item_total"
1452,1082,"benjamin.brown@email.example","Benjamin Brown","completed","EUR","bacs","Bank Transfer","2023-10-29T08:58:27.143Z","2023-10-29T22:11:07.353Z","2023-11-05T09:21:31.570Z",28849.95,23647.5,5202.45,0,0,"Benjamin","Brown","benjamin.brown@email.example","Liverpool Street 5","","Liverpool","","BS1 1AA","GB","+44295837525","Benjamin","Brown","benjamin.brown@email.example","Liverpool Street 5","","Liverpool","","BS1 1AA","GB","+44295837525",92,,,3,2152.5,6457.5
1453,1083,"marco.marino@email.example","Marco Marino","completed","EUR","bacs","Bank Transfer","2024-02-25T02:44:38.391Z","2024-02-25T23:17:46.094Z","2024-02-27T21:48:34.948Z",8646.75,7087.5,1559.25,0,0,"Marco","Marino","marco.marino@email.example","Via Milano 34","","Bari","","40100","IT","+39595827227","Marco","Marino","marco.marino@email.example","Via Milano 34","","Bari","","40100","IT","+39595827227",40,,,3,2362.5,7087.5
1454,1084,"matteo.gallo@email.example","Matteo Gallo","completed","EUR","bacs","Bank Transfer","2025-08-13T15:43:09.665Z","2025-08-13T18:45:12.313Z","2025-08-14T20:15:09.050Z",2744,2400,528,56,240,"Matteo","Gallo","matteo.gallo@email.example","Via Roma 48","","Bologna","","10100","IT","+39664844766","Matteo","Gallo","matteo.gallo@email.example","Via Roma 48","","Bologna","","10100","IT","+39664844766",46,,,2,1200,2400
1455,1084,"matteo.gallo@email.example","Matteo Gallo","completed","EUR","bacs","Bank Transfer","2024-08-23T04:18:21.365Z","2024-08-23T20:52:22.118Z","2024-08-27T03:42:05.735Z",8700.92,7086,1558.92,56,0,"Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593","Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593",86,,,1,3150,3150
1455,1084,"matteo.gallo@email.example","Matteo Gallo","completed","EUR","bacs","Bank Transfer","2024-08-23T04:18:21.365Z","2024-08-23T20:52:22.118Z","2024-08-27T03:42:05.735Z",8700.92,7086,1558.92,56,0,"Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593","Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593",21,,,2,318.75,637.5
1455,1084,"matteo.gallo@email.example","Matteo Gallo","completed","EUR","bacs","Bank Transfer","2024-08-23T04:18:21.365Z","2024-08-23T20:52:22.118Z","2024-08-27T03:42:05.735Z",8700.92,7086,1558.92,56,0,"Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593","Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593",40,,,1,2362.5,2362.5
1455,1084,"matteo.gallo@email.example","Matteo Gallo","completed","EUR","bacs","Bank Transfer","2024-08-23T04:18:21.365Z","2024-08-23T20:52:22.118Z","2024-08-27T03:42:05.735Z",8700.92,7086,1558.92,56,0,"Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593","Matteo","Gallo","matteo.gallo@email.example","Via Torino 34","","Firenze","","40100","IT","+39275967593",24,,,3,312,936
1456,1085,"chiara.romano@email.example","Chiara Romano","completed","EUR","bacs","Bank Transfer","2024-03-20T12:17:42.414Z","2024-03-21T05:45:54.773Z","2024-03-23T14:03:36.069Z",5874,4800,1056,18,0,"Chiara","Romano","chiara.romano@email.example","Via Genova 89","","Catania","","10100","IT","+39331989084","Chiara","Romano","chiara.romano@email.example","Via Genova 89","","Catania","","10100","IT","+39331989084",82,,,2,2400,4800
1457,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-07T00:52:09.523Z","2024-12-07T10:58:24.875Z","2024-12-12T09:13:47.324Z",17743.825,14516.25,3193.575,34,0,"Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970","Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970",96,,,2,2625,5250
1457,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-07T00:52:09.523Z","2024-12-07T10:58:24.875Z","2024-12-12T09:13:47.324Z",17743.825,14516.25,3193.575,34,0,"Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970","Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970",98,,,1,1470,1470
1457,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-07T00:52:09.523Z","2024-12-07T10:58:24.875Z","2024-12-12T09:13:47.324Z",17743.825,14516.25,3193.575,34,0,"Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970","Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970",81,,,3,2280,6840
1457,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-07T00:52:09.523Z","2024-12-07T10:58:24.875Z","2024-12-12T09:13:47.324Z",17743.825,14516.25,3193.575,34,0,"Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970","Léa","Dubois","léa.dubois@email.example","Rue de Toulouse 87","","Montpellier","","13001","FR","+33438875970",21,,,3,318.75,956.25
1458,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2023-12-25T16:14:17.341Z","2023-12-26T04:38:00.466Z","2023-12-27T07:57:51.555Z",19408.72,15876,3492.72,40,0,"Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579","Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579",9,,,2,1657.5,3315
1458,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2023-12-25T16:14:17.341Z","2023-12-26T04:38:00.466Z","2023-12-27T07:57:51.555Z",19408.72,15876,3492.72,40,0,"Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579","Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579",50,,,1,1116,1116
1458,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2023-12-25T16:14:17.341Z","2023-12-26T04:38:00.466Z","2023-12-27T07:57:51.555Z",19408.72,15876,3492.72,40,0,"Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579","Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579",18,,,2,3172.5,6345
1458,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2023-12-25T16:14:17.341Z","2023-12-26T04:38:00.466Z","2023-12-27T07:57:51.555Z",19408.72,15876,3492.72,40,0,"Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579","Léa","Dubois","léa.dubois@email.example","Rue de Strasbourg 99","","Lyon","","75001","FR","+33348650579",55,,,2,2550,5100
1459,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-03-01T08:12:07.547Z","2024-03-01T22:25:31.490Z","2024-03-03T08:38:46.834Z",13029.875,10668.75,2347.125,14,0,"Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130","Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130",46,,,3,1200,3600
1459,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-03-01T08:12:07.547Z","2024-03-01T22:25:31.490Z","2024-03-03T08:38:46.834Z",13029.875,10668.75,2347.125,14,0,"Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130","Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130",23,,,1,243.75,243.75
1459,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-03-01T08:12:07.547Z","2024-03-01T22:25:31.490Z","2024-03-03T08:38:46.834Z",13029.875,10668.75,2347.125,14,0,"Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130","Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130",2,,,1,2100,2100
1459,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-03-01T08:12:07.547Z","2024-03-01T22:25:31.490Z","2024-03-03T08:38:46.834Z",13029.875,10668.75,2347.125,14,0,"Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130","Léa","Dubois","léa.dubois@email.example","Rue de Bordeaux 63","","Montpellier","","33000","FR","+33381346130",40,,,2,2362.5,4725
1460,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-19T02:28:43.664Z","2024-12-19T10:18:13.419Z","2024-12-24T07:39:45.346Z",11625.075,9528.75,2096.325,0,0,"Léa","Dubois","léa.dubois@email.example","Rue de Paris 96","","Nantes","","67000","FR","+33239293898","Léa","Dubois","léa.dubois@email.example","Rue de Paris 96","","Nantes","","67000","FR","+33239293898",1,,,3,1901.25,5703.75
1460,1086,"léa.dubois@email.example","Léa Dubois","completed","EUR","bacs","Bank Transfer","2024-12-19T02:28:43.664Z","2024-12-19T10:18:13.419Z","2024-12-24T07:39:45.346Z",11625.075,9528.75,2096.325,0,0,"Léa","Dubois","léa.dubois@email.example","Rue de Paris 96","","Nantes","","67000","FR","+33239293898","Léa","Dubois","léa.dubois@email.example","Rue de Paris 96","","Nantes","","67000","FR","+33239293898",45,,,3,1275,3825
1461,1087,"alessia.fontana@email.example","Alessia Fontana","completed","EUR","bacs","Bank Transfer","2024-01-13T11:26:32.635Z","2024-01-14T11:14:33.379Z","2024-01-16T00:11:46.398Z",6148.8,5040,1108.8,0,0,"Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051","Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051",93,,,3,516,1548
1461,1087,"alessia.fontana@email.example","Alessia Fontana","completed","EUR","bacs","Bank Transfer","2024-01-13T11:26:32.635Z","2024-01-14T11:14:33.379Z","2024-01-16T00:11:46.398Z",6148.8,5040,1108.8,0,0,"Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051","Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051",10,,,2,330,660
1461,1087,"alessia.fontana@email.example","Alessia Fontana","completed","EUR","bacs","Bank Transfer","2024-01-13T11:26:32.635Z","2024-01-14T11:14:33.379Z","2024-01-16T00:11:46.398Z",6148.8,5040,1108.8,0,0,"Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051","Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051",80,,,3,888,2664
1461,1087,"alessia.fontana@email.example","Alessia Fontana","completed","EUR","bacs","Bank Transfer","2024-01-13T11:26:32.635Z","2024-01-14T11:14:33.379Z","2024-01-16T00:11:46.398Z",6148.8,5040,1108.8,0,0,"Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051","Alessia","Fontana","alessia.fontana@email.example","Via Torino 12","","Genova","","16100","IT","+39621548051",33,,,1,168,168
1462,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-26T12:02:59.723Z","2023-10-26T15:11:46.218Z","2023-10-29T21:58:46.990Z",4670.4,4170,917.4,0,417,"Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677","Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677",88,,,3,675,2025
1462,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-26T12:02:59.723Z","2023-10-26T15:11:46.218Z","2023-10-29T21:58:46.990Z",4670.4,4170,917.4,0,417,"Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677","Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677",68,,,2,240,480
1462,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-26T12:02:59.723Z","2023-10-26T15:11:46.218Z","2023-10-29T21:58:46.990Z",4670.4,4170,917.4,0,417,"Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677","Matteo","Marino","matteo.marino@email.example","Via Bologna 22","","Bari","","00100","IT","+39234096677",17,,,3,555,1665
1463,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-10T17:04:20.180Z","2023-10-11T03:56:52.455Z","2023-10-13T06:43:00.005Z",16717.05,13702.5,3014.55,0,0,"Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104","Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104",83,,,2,787.5,1575
1463,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-10T17:04:20.180Z","2023-10-11T03:56:52.455Z","2023-10-13T06:43:00.005Z",16717.05,13702.5,3014.55,0,0,"Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104","Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104",87,,,3,1680,5040
1463,1088,"matteo.marino@email.example","Matteo Marino","completed","EUR","bacs","Bank Transfer","2023-10-10T17:04:20.180Z","2023-10-11T03:56:52.455Z","2023-10-13T06:43:00.005Z",16717.05,13702.5,3014.55,0,0,"Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104","Matteo","Marino","matteo.marino@email.example","Via Torino 25","","Firenze","","10100","IT","+39969473104",22,,,3,2362.5,7087.5
1464,1089,"léa.robert@email.example","Léa Robert","completed","EUR","bacs","Bank Transfer","2023-11-02T15:40:10.151Z","2023-11-02T18:09:46.928Z","2023-11-07T12:25:21.428Z",8874.68,7914,1741.08,11,791.4000000000001,"Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020","Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020",71,,,2,615,1230
1464,1089,"léa.robert@email.example","Léa Robert","completed","EUR","bacs","Bank Transfer","2023-11-02T15:40:10.151Z","2023-11-02T18:09:46.928Z","2023-11-07T12:25:21.428Z",8874.68,7914,1741.08,11,791.4000000000001,"Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020","Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020",65,,,2,27,54
1464,1089,"léa.robert@email.example","Léa Robert","completed","EUR","bacs","Bank Transfer","2023-11-02T15:40:10.151Z","2023-11-02T18:09:46.928Z","2023-11-07T12:25:21.428Z",8874.68,7914,1741.08,11,791.4000000000001,"Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020","Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020",48,,,2,765,1530
1464,1089,"léa.robert@email.example","Léa Robert","completed","EUR","bacs","Bank Transfer","2023-11-02T15:40:10.151Z","2023-11-02T18:09:46.928Z","2023-11-07T12:25:21.428Z",8874.68,7914,1741.08,11,791.4000000000001,"Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020","Léa","Robert","léa.robert@email.example","Rue de Lille 44","","Toulouse","","67000","FR","+33365387020",49,,,2,2550,5100
1465,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2024-11-26T17:29:21.239Z","2024-11-26T19:41:17.135Z","2024-11-28T00:04:46.544Z",11112.5,9075,1996.5,41,0,"Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875","Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875",67,,,2,2107.5,4215
1465,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2024-11-26T17:29:21.239Z","2024-11-26T19:41:17.135Z","2024-11-28T00:04:46.544Z",11112.5,9075,1996.5,41,0,"Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875","Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875",44,,,2,1575,3150
1465,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2024-11-26T17:29:21.239Z","2024-11-26T19:41:17.135Z","2024-11-28T00:04:46.544Z",11112.5,9075,1996.5,41,0,"Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875","Matteo","Rossi","matteo.rossi@email.example","Via Bari 59","","Genova","","50100","IT","+39190511875",42,,,2,855,1710
1466,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2025-03-26T19:34:56.733Z","2025-03-27T07:13:47.370Z","2025-04-03T03:17:54.969Z",15185.34,12447,2738.34,0,0,"Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505","Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505",1,,,2,1901.25,3802.5
1466,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2025-03-26T19:34:56.733Z","2025-03-27T07:13:47.370Z","2025-04-03T03:17:54.969Z",15185.34,12447,2738.34,0,0,"Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505","Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505",20,,,1,252,252
1466,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2025-03-26T19:34:56.733Z","2025-03-27T07:13:47.370Z","2025-04-03T03:17:54.969Z",15185.34,12447,2738.34,0,0,"Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505","Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505",31,,,3,2122.5,6367.5
1466,1090,"matteo.rossi@email.example","Matteo Rossi","completed","EUR","bacs","Bank Transfer","2025-03-26T19:34:56.733Z","2025-03-27T07:13:47.370Z","2025-04-03T03:17:54.969Z",15185.34,12447,2738.34,0,0,"Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505","Matteo","Rossi","matteo.rossi@email.example","Via Genova 61","","Napoli","","40100","IT","+39783141505",16,,,1,2025,2025
1467,1091,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2023-10-22T05:04:11.108Z","2023-10-22T06:09:13.614Z","2023-10-22T06:26:21.292Z",7812.35,6367.5,1400.85,44,0,"Louis","Dubois","louis.dubois@email.example","Rue de Nantes 93","","Strasbourg","","33000","FR","+33353248747","Louis","Dubois","louis.dubois@email.example","Rue de Nantes 93","","Strasbourg","","33000","FR","+33353248747",31,,,3,2122.5,6367.5
1468,1091,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-12-22T11:19:01.682Z","2024-12-23T10:16:53.234Z","2024-12-26T03:04:50.864Z",26877.21,22030.5,4846.71,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612","Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612",69,,,3,1350,4050
1468,1091,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-12-22T11:19:01.682Z","2024-12-23T10:16:53.234Z","2024-12-26T03:04:50.864Z",26877.21,22030.5,4846.71,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612","Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612",18,,,3,3172.5,9517.5
1468,1091,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-12-22T11:19:01.682Z","2024-12-23T10:16:53.234Z","2024-12-26T03:04:50.864Z",26877.21,22030.5,4846.71,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612","Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612",35,,,1,588,588
1468,1091,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-12-22T11:19:01.682Z","2024-12-23T10:16:53.234Z","2024-12-26T03:04:50.864Z",26877.21,22030.5,4846.71,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612","Louis","Dubois","louis.dubois@email.example","Rue de Strasbourg 54","","Lyon","","59000","FR","+33751449612",96,,,3,2625,7875
1469,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-12-16T20:52:44.359Z","2024-12-17T11:56:55.265Z","2024-12-22T14:46:10.353Z",7878.15,6457.5,1420.65,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Bordeaux 72","","Nice","","59000","FR","+33521068003","Louis","Dubois","louis.dubois@email.example","Rue de Bordeaux 72","","Nice","","59000","FR","+33521068003",92,,,3,2152.5,6457.5
1470,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2025-08-17T12:02:25.080Z","2025-08-17T13:17:54.356Z","2025-08-18T01:46:28.308Z",3394.65,2782.5,612.15,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Nice 88","","Toulouse","","33000","FR","+33844886113","Louis","Dubois","louis.dubois@email.example","Rue de Nice 88","","Toulouse","","33000","FR","+33844886113",48,,,3,765,2295
1470,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2025-08-17T12:02:25.080Z","2025-08-17T13:17:54.356Z","2025-08-18T01:46:28.308Z",3394.65,2782.5,612.15,0,0,"Louis","Dubois","louis.dubois@email.example","Rue de Nice 88","","Toulouse","","33000","FR","+33844886113","Louis","Dubois","louis.dubois@email.example","Rue de Nice 88","","Toulouse","","33000","FR","+33844886113",23,,,2,243.75,487.5
1471,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-05-25T03:49:00.087Z","2024-05-26T02:01:47.667Z","2024-06-01T05:53:49.715Z",4614.88,4111.5,904.53,10,411.15000000000003,"Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746","Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746",75,,,1,46.5,46.5
1471,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-05-25T03:49:00.087Z","2024-05-26T02:01:47.667Z","2024-06-01T05:53:49.715Z",4614.88,4111.5,904.53,10,411.15000000000003,"Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746","Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746",90,,,3,1260,3780
1471,1092,"louis.dubois@email.example","Louis Dubois","completed","EUR","bacs","Bank Transfer","2024-05-25T03:49:00.087Z","2024-05-26T02:01:47.667Z","2024-06-01T05:53:49.715Z",4614.88,4111.5,904.53,10,411.15000000000003,"Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746","Louis","Dubois","louis.dubois@email.example","Rue de Nantes 14","","Toulouse","","67000","FR","+33139829746",14,,,1,285,285
1472,1093,"francesco.ferrari@email.example","Francesco Ferrari","completed","EUR","bacs","Bank Transfer","2024-03-20T22:34:57.316Z","2024-03-21T18:39:21.081Z","2024-03-26T02:48:25.541Z",8784,7200,1584,0,0,"Francesco","Ferrari","francesco.ferrari@email.example","Via Catania 86","","Firenze","","90100","IT","+39505220283","Francesco","Ferrari","francesco.ferrari@email.example","Via Catania 86","","Firenze","","90100","IT","+39505220283",37,,,1,3960,3960
1472,1093,"francesco.ferrari@email.example","Francesco Ferrari","completed","EUR","bacs","Bank Transfer","2024-03-20T22:34:57.316Z","2024-03-21T18:39:21.081Z","2024-03-26T02:48:25.541Z",8784,7200,1584,0,0,"Francesco","Ferrari","francesco.ferrari@email.example","Via Catania 86","","Firenze","","90100","IT","+39505220283","Francesco","Ferrari","francesco.ferrari@email.example","Via Catania 86","","Firenze","","90100","IT","+39505220283",79,,,3,1080,3240
1473,1094,"matteo.ferrari@email.example","Matteo Ferrari","completed","EUR","bacs","Bank Transfer","2024-05-03T18:55:10.108Z","2024-05-04T08:40:58.683Z","2024-05-06T19:43:55.070Z",9936.9,8145,1791.9,0,0,"Matteo","Ferrari","matteo.ferrari@email.example","Via Genova 49","","Napoli","","16100","IT","+39898570609","Matteo","Ferrari","matteo.ferrari@email.example","Via Genova 49","","Napoli","","16100","IT","+39898570609",82,,,3,2400,7200
1473,1094,"matteo.ferrari@email.example","Matteo Ferrari","completed","EUR","bacs","Bank Transfer","2024-05-03T18:55:10.108Z","2024-05-04T08:40:58.683Z","2024-05-06T19:43:55.070Z",9936.9,8145,1791.9,0,0,"Matteo","Ferrari","matteo.ferrari@email.example","Via Genova 49","","Napoli","","16100","IT","+39898570609","Matteo","Ferrari","matteo.ferrari@email.example","Via Genova 49","","Napoli","","16100","IT","+39898570609",76,,,1,945,945
1474,1095,"camille.thomas@email.example","Camille Thomas","completed","EUR","bacs","Bank Transfer","2024-08-10T08:30:19.878Z","2024-08-11T07:42:49.150Z","2024-08-14T22:23:24.473Z",7125.0599999999995,5823,1281.06,21,0,"Camille","Thomas","camille.thomas@email.example","Rue de Paris 10","","Paris","","69001","FR","+33416600716","Camille","Thomas","camille.thomas@email.example","Rue de Paris 10","","Paris","","69001","FR","+33416600716",30,,,1,273,273
1474,1095,"camille.thomas@email.example","Camille Thomas","completed","EUR","bacs","Bank Transfer","2024-08-10T08:30:19.878Z","2024-08-11T07:42:49.150Z","2024-08-14T22:23:24.473Z",7125.0599999999995,5823,1281.06,21,0,"Camille","Thomas","camille.thomas@email.example","Rue de Paris 10","","Paris","","69001","FR","+33416600716","Camille","Thomas","camille.thomas@email.example","Rue de Paris 10","","Paris","","69001","FR","+33416600716",8,,,2,2775,5550
